Number,t,E,I,j
4340,5554.0,-1.331875,-8.368e-06,-7.6072727272727265
4341,5555.0,-1.325375,-8.287e-06,-7.533636363636364
4342,5556.0,-1.319,-8.206e-06,-7.460000000000001
4343,5558.0,-1.312625,-8.125e-06,-7.386363636363636
4344,5559.0,-1.30625,-8.046e-06,-7.314545454545455
4345,5560.0,-1.299875,-7.969e-06,-7.244545454545453
4346,5562.0,-1.293375,-7.9e-06,-7.181818181818182
4347,5563.0,-1.287,-7.827e-06,-7.115454545454545
4348,5564.0,-1.280625,-7.754e-06,-7.049090909090909
4349,5565.0,-1.27425,-7.685e-06,-6.986363636363636
4350,5567.0,-1.267875,-7.616e-06,-6.923636363636363
4351,5568.0,-1.261375,-7.546e-06,-6.859999999999999
4352,5569.0,-1.255,-7.474e-06,-6.794545454545454
4353,5571.0,-1.248625,-7.408e-06,-6.734545454545454
4354,5572.0,-1.24225,-7.338e-06,-6.67090909090909
4355,5573.0,-1.23575,-7.271e-06,-6.609999999999999
4356,5574.0,-1.229375,-7.201e-06,-6.546363636363636
4357,5576.0,-1.223,-7.135e-06,-6.486363636363636
4358,5577.0,-1.216625,-7.06e-06,-6.418181818181818
4359,5578.0,-1.21025,-6.99e-06,-6.354545454545455
4360,5580.0,-1.20375,-6.924e-06,-6.294545454545454
4361,5581.0,-1.197375,-6.851e-06,-6.228181818181818
4362,5582.0,-1.191,-6.776e-06,-6.159999999999999
4363,5583.0,-1.184625,-6.701e-06,-6.091818181818181
4364,5585.0,-1.17825,-6.626e-06,-6.023636363636363
4365,5586.0,-1.17175,-6.55e-06,-5.954545454545454
4366,5587.0,-1.165375,-6.483e-06,-5.893636363636363
4367,5588.0,-1.159,-6.401e-06,-5.819090909090908
4368,5590.0,-1.152625,-6.323e-06,-5.748181818181818
4369,5591.0,-1.14625,-6.242e-06,-5.674545454545454
4370,5592.0,-1.13975,-6.164e-06,-5.603636363636363
4371,5594.0,-1.133375,-6.084e-06,-5.53090909090909
4372,5595.0,-1.127,-5.999e-06,-5.453636363636363
4373,5596.0,-1.120625,-5.923e-06,-5.384545454545454
4374,5597.0,-1.114125,-5.836e-06,-5.305454545454545
4375,5599.0,-1.10775,-5.754e-06,-5.2309090909090905
4376,5600.0,-1.101375,-5.673e-06,-5.157272727272727
4377,5601.0,-1.095,-5.59e-06,-5.081818181818181
4378,5603.0,-1.088625,-5.502e-06,-5.001818181818181
4379,5604.0,-1.082125,-5.424e-06,-4.930909090909091
4380,5605.0,-1.07575,-5.337e-06,-4.851818181818182
4381,5606.0,-1.069375,-5.252e-06,-4.7745454545454535
4382,5608.0,-1.063,-5.173e-06,-4.702727272727272
4383,5609.0,-1.056625,-5.091e-06,-4.628181818181818
4384,5610.0,-1.050125,-5.008e-06,-4.552727272727273
4385,5612.0,-1.04375,-4.926e-06,-4.478181818181818
4386,5613.0,-1.037375,-4.843e-06,-4.402727272727272
4387,5614.0,-1.031,-4.763e-06,-4.329999999999999
4388,5615.0,-1.024625,-4.682e-06,-4.256363636363637
4389,5617.0,-1.018125,-4.61e-06,-4.1909090909090905
4390,5618.0,-1.01175,-4.528e-06,-4.116363636363635
4391,5619.0,-1.005375,-4.451e-06,-4.046363636363637
4392,5620.0,-0.999,-4.372e-06,-3.974545454545454
4393,5622.0,-0.9925,-4.299e-06,-3.908181818181817
4394,5623.0,-0.986125,-4.221e-06,-3.837272727272727
4395,5624.0,-0.97975,-4.147e-06,-3.77
4396,5626.0,-0.973375,-4.074e-06,-3.703636363636364
4397,5627.0,-0.967,-4.004e-06,-3.64
4398,5628.0,-0.9605,-3.932e-06,-3.5745454545454542
4399,5629.0,-0.954125,-3.855e-06,-3.504545454545455
4400,5631.0,-0.94775,-3.787e-06,-3.4427272727272724
4401,5632.0,-0.941375,-3.718e-06,-3.38
4402,5633.0,-0.935,-3.644e-06,-3.3127272727272725
4403,5635.0,-0.9285,-3.577e-06,-3.251818181818181
4404,5636.0,-0.922125,-3.51e-06,-3.1909090909090905
4405,5637.0,-0.91575,-3.44e-06,-3.127272727272727
4406,5638.0,-0.909375,-3.374e-06,-3.067272727272727
4407,5640.0,-0.903,-3.308e-06,-3.007272727272727
4408,5641.0,-0.8965,-3.238e-06,-2.9436363636363634
4409,5642.0,-0.890125,-3.174e-06,-2.8854545454545453
4410,5644.0,-0.88375,-3.105e-06,-2.8227272727272723
4411,5645.0,-0.877375,-3.04e-06,-2.7636363636363632
4412,5646.0,-0.870875,-2.975e-06,-2.7045454545454546
4413,5647.0,-0.8645,-2.908e-06,-2.643636363636364
4414,5649.0,-0.858125,-2.845e-06,-2.586363636363636
4415,5650.0,-0.85175,-2.783e-06,-2.53
4416,5651.0,-0.845375,-2.72e-06,-2.472727272727272
4417,5652.0,-0.838875,-2.655e-06,-2.413636363636363
4418,5654.0,-0.8325,-2.596e-06,-2.3599999999999994
4419,5655.0,-0.826125,-2.529e-06,-2.299090909090909
4420,5656.0,-0.81975,-2.476e-06,-2.2509090909090905
4421,5658.0,-0.813375,-2.414e-06,-2.1945454545454544
4422,5659.0,-0.806875,-2.351e-06,-2.137272727272727
4423,5660.0,-0.8005,-2.292e-06,-2.0836363636363635
4424,5661.0,-0.794125,-2.239e-06,-2.035454545454545
4425,5663.0,-0.78775,-2.184e-06,-1.9854545454545447
4426,5664.0,-0.78125,-2.129e-06,-1.935454545454545
4427,5665.0,-0.774875,-2.074e-06,-1.885454545454545
4428,5667.0,-0.7685,-2.02e-06,-1.836363636363636
4429,5668.0,-0.762125,-1.968e-06,-1.7890909090909088
4430,5669.0,-0.75575,-1.917e-06,-1.742727272727273
4431,5670.0,-0.74925,-1.866e-06,-1.6963636363636363
4432,5672.0,-0.742875,-1.821e-06,-1.6554545454545453
4433,5673.0,-0.7365,-1.777e-06,-1.6154545454545457
4434,5674.0,-0.730125,-1.735e-06,-1.577272727272727
4435,5676.0,-0.72375,-1.692e-06,-1.5381818181818183
4436,5677.0,-0.71725,-1.647e-06,-1.497272727272727
4437,5678.0,-0.710875,-1.607e-06,-1.4609090909090907
4438,5679.0,-0.7045,-1.568e-06,-1.4254545454545453
4439,5681.0,-0.698125,-1.531e-06,-1.3918181818181818
4440,5682.0,-0.69175,-1.496e-06,-1.36
4441,5683.0,-0.68525,-1.466e-06,-1.3327272727272723
4442,5684.0,-0.678875,-1.436e-06,-1.3054545454545454
4443,5686.0,-0.6725,-1.41e-06,-1.2818181818181815
4444,5687.0,-0.666125,-1.386e-06,-1.2599999999999998
4445,5688.0,-0.659625,-1.359e-06,-1.2354545454545454
4446,5690.0,-0.65325,-1.335e-06,-1.2136363636363634
4447,5691.0,-0.646875,-1.313e-06,-1.1936363636363634
4448,5692.0,-0.6405,-1.292e-06,-1.1745454545454546
4449,5693.0,-0.634125,-1.27e-06,-1.1545454545454543
4450,5695.0,-0.627625,-1.252e-06,-1.1381818181818182
4451,5696.0,-0.62125,-1.232e-06,-1.12
4452,5697.0,-0.614875,-1.214e-06,-1.1036363636363635
4453,5699.0,-0.6085,-1.194e-06,-1.0854545454545452
