Number,t,E,I,j
476,608.0,-0.46125,9.107e-07,0.8279090909090909
477,609.3,-0.454875,8.657e-07,0.7869999999999999
478,610.6,-0.448375,8.21e-07,0.7463636363636362
479,611.8,-0.442,7.838e-07,0.7125454545454545
480,613.1,-0.435625,7.57e-07,0.6881818181818181
481,614.4,-0.42925,7.236e-07,0.6578181818181817
482,615.7,-0.42275,7.056e-07,0.6414545454545454
483,617.0,-0.416375,6.776e-07,0.6159999999999999
484,618.2,-0.41,6.743e-07,0.613
485,619.5,-0.403625,6.709e-07,0.609909090909091
486,620.8,-0.39725,6.528e-07,0.5934545454545455
487,622.1,-0.39075,6.447e-07,0.5860909090909091
488,623.4,-0.384375,6.374e-07,0.5794545454545454
489,624.6,-0.378,6.346e-07,0.5769090909090909
490,625.9,-0.371625,6.374e-07,0.5794545454545454
491,627.2,-0.36525,6.541e-07,0.5946363636363636
492,628.5,-0.35875,6.585e-07,0.5986363636363635
493,629.8,-0.352375,6.669e-07,0.6062727272727273
494,631.0,-0.346,6.678e-07,0.607090909090909
495,632.3,-0.339625,6.819e-07,0.6199090909090909
496,633.6,-0.333125,7.05e-07,0.6409090909090909
497,634.9,-0.32675,7.121e-07,0.6473636363636364
498,636.2,-0.320375,7.182e-07,0.6529090909090908
499,637.4,-0.314,7.321e-07,0.6655454545454546
500,638.7,-0.307625,7.495e-07,0.6813636363636363
501,640.0,-0.30125,7.756e-07,0.7050909090909091
502,641.3,-0.29475,7.922e-07,0.7201818181818181
503,642.6,-0.288375,8.063e-07,0.733
504,643.8,-0.282,8.261e-07,0.751
505,645.1,-0.275625,8.273e-07,0.752090909090909
506,646.4,-0.269125,8.175e-07,0.7431818181818182
507,647.7,-0.26275,8.142e-07,0.740181818181818
508,649.0,-0.256375,8.03e-07,0.7299999999999999
509,650.2,-0.25,7.911e-07,0.7191818181818181
510,651.5,-0.2435,7.756e-07,0.7050909090909091
511,652.8,-0.237125,7.683e-07,0.6984545454545453
512,654.1,-0.23075,7.544e-07,0.6858181818181819
513,655.4,-0.224375,7.44e-07,0.6763636363636363
514,656.6,-0.218,7.326e-07,0.6659999999999999
515,657.9,-0.211625,7.235e-07,0.6577272727272727
516,659.2,-0.205125,7.094e-07,0.6449090909090909
517,660.5,-0.19875,6.861e-07,0.6237272727272726
518,661.8,-0.192375,6.676e-07,0.6069090909090908
519,663.0,-0.186,6.58e-07,0.5981818181818181
520,664.3,-0.179625,6.359e-07,0.5780909090909091
521,665.6,-0.173125,6.235e-07,0.5668181818181818
522,666.9,-0.16675,6.112e-07,0.5556363636363636
523,668.2,-0.160375,5.949e-07,0.5408181818181818
524,669.4,-0.154,5.896e-07,0.5359999999999999
525,670.7,-0.1475,5.809e-07,0.528090909090909
526,672.0,-0.141125,5.711e-07,0.5191818181818182
527,673.3,-0.13475,5.578e-07,0.507090909090909
528,674.6,-0.128375,5.577e-07,0.5069999999999999
529,675.8,-0.122,5.57e-07,0.5063636363636363
530,677.1,-0.1155,5.461e-07,0.4964545454545454
531,678.4,-0.109125,5.429e-07,0.4935454545454545
532,679.7,-0.10275,5.342e-07,0.4856363636363636
533,681.0,-0.096375,5.388e-07,0.4898181818181818
534,682.2,-0.089875,5.314e-07,0.483090909090909
535,683.5,-0.0835,5.333e-07,0.4848181818181817
536,684.8,-0.077125,5.284e-07,0.4803636363636363
537,686.1,-0.07075,5.223e-07,0.4748181818181817
538,687.4,-0.064375,5.32e-07,0.4836363636363636
539,688.6,-0.057875,5.307e-07,0.4824545454545453
540,689.9,-0.0515,5.375e-07,0.4886363636363637
541,691.2,-0.045125,5.407e-07,0.4915454545454544
542,692.5,-0.03875,5.477e-07,0.4979090909090908
543,693.8,-0.032375,5.458e-07,0.4961818181818182
544,695.0,-0.025875,5.493e-07,0.4993636363636363
545,696.3,-0.0195,5.582e-07,0.5074545454545455
546,697.6,-0.013125,5.714e-07,0.5194545454545454
547,698.9,-0.00675,5.735e-07,0.5213636363636364
548,700.2,-0.000375,5.833e-07,0.5302727272727272
549,701.4,0.006125,5.947e-07,0.5406363636363636
550,702.7,0.0125,6.03e-07,0.5481818181818181
551,704.0,0.018875,6.123e-07,0.5566363636363637
552,705.3,0.02525,5.993e-07,0.5448181818181819
553,706.6,0.031625,6.081e-07,0.5528181818181819
554,707.8,0.038125,6.047e-07,0.5497272727272727
555,709.1,0.0445,6.097e-07,0.5542727272727271
556,710.4,0.050875,6.066e-07,0.5514545454545454
557,711.7,0.05725,6.002e-07,0.5456363636363636
558,713.0,0.063625,6.029e-07,0.5480909090909091
559,714.2,0.070125,5.942e-07,0.5401818181818181
560,715.5,0.0765,5.909e-07,0.5371818181818181
561,716.8,0.082875,5.918e-07,0.5379999999999999
562,718.1,0.08925,6.018e-07,0.5470909090909091
563,719.4,0.09575,6.017e-07,0.5469999999999999
564,720.6,0.102125,6.193e-07,0.5630000000000001
565,721.9,0.1085,6.216e-07,0.5650909090909091
566,723.2,0.114875,6.112e-07,0.5556363636363636
567,724.5,0.121375,6.226e-07,0.5659999999999998
568,725.8,0.12775,6.287e-07,0.5715454545454546
569,727.0,0.134125,6.433e-07,0.5848181818181819
570,728.3,0.1405,6.574e-07,0.5976363636363636
571,729.6,0.146875,6.628e-07,0.6025454545454545
572,730.9,0.153375,6.786e-07,0.6169090909090909
573,732.2,0.15975,6.944e-07,0.6312727272727272
574,733.4,0.166125,7.152e-07,0.6501818181818182
575,734.7,0.1725,7.426e-07,0.6750909090909091
576,736.0,0.178875,7.704e-07,0.7003636363636363
577,737.3,0.18525,7.876e-07,0.7159999999999999
578,738.6,0.19175,8.249e-07,0.749909090909091
579,739.8,0.198125,8.434e-07,0.7667272727272727
580,741.1,0.2045,8.739e-07,0.7944545454545454
581,742.4,0.210875,8.917e-07,0.8106363636363635
582,743.7,0.217375,9.077e-07,0.8251818181818181
583,745.0,0.22375,9.284e-07,0.844
584,746.2,0.230125,9.494e-07,0.8630909090909089
585,747.5,0.2365,9.8e-07,0.8909090909090909
586,748.8,0.242875,1.007e-06,0.9154545454545456
587,750.1,0.249375,1.045e-06,0.9499999999999998
588,751.4,0.25575,1.067e-06,0.97
589,752.6,0.262125,1.11e-06,1.0090909090909088
590,753.9,0.2685,1.146e-06,1.0418181818181818
591,755.2,0.275,1.18e-06,1.0727272727272723
592,756.5,0.281375,1.227e-06,1.1154545454545457
593,757.8,0.28775,1.27e-06,1.1545454545454543
594,759.0,0.294125,1.325e-06,1.2045454545454544
595,760.3,0.3005,1.373e-06,1.248181818181818
596,761.6,0.307,1.406e-06,1.278181818181818
597,762.9,0.313375,1.476e-06,1.3418181818181818
598,764.2,0.31975,1.516e-06,1.3781818181818182
599,765.4,0.326125,1.568e-06,1.4254545454545453
600,766.7,0.3325,1.616e-06,1.469090909090909
601,768.0,0.339,1.651e-06,1.5009090909090907
602,769.3,0.345375,1.697e-06,1.5427272727272727
603,770.6,0.35175,1.729e-06,1.5718181818181818
604,771.8,0.358125,1.759e-06,1.5990909090909091
605,773.1,0.3645,1.774e-06,1.6127272727272726
606,774.4,0.371,1.782e-06,1.62
607,775.7,0.377375,1.803e-06,1.639090909090909
608,777.0,0.38375,1.816e-06,1.6509090909090909
609,778.2,0.390125,1.809e-06,1.6445454545454543
610,779.5,0.396625,1.799e-06,1.6354545454545455
611,780.8,0.403,1.785e-06,1.6227272727272728
612,782.1,0.409375,1.767e-06,1.6063636363636362
613,783.4,0.41575,1.763e-06,1.6027272727272728
614,784.6,0.422125,1.747e-06,1.588181818181818
615,785.9,0.428625,1.734e-06,1.5763636363636362
616,787.2,0.435,1.7e-06,1.5454545454545452
617,788.5,0.441375,1.677e-06,1.5245454545454544
618,789.8,0.44775,1.668e-06,1.516363636363636
619,791.0,0.454125,1.667e-06,1.5154545454545454
620,792.3,0.460625,1.676e-06,1.5236363636363637
621,793.6,0.467,1.662e-06,1.5109090909090908
622,794.9,0.473375,1.637e-06,1.488181818181818
623,796.2,0.47975,1.614e-06,1.467272727272727
624,797.4,0.486125,1.583e-06,1.439090909090909
625,798.7,0.492625,1.565e-06,1.4227272727272726
626,800.0,0.499,1.558e-06,1.4163636363636365
627,801.3,0.505375,1.514e-06,1.3763636363636362
628,802.6,0.51175,1.494e-06,1.3581818181818182
629,803.8,0.51825,1.481e-06,1.3463636363636364
630,805.1,0.524625,1.466e-06,1.3327272727272723
631,806.4,0.531,1.446e-06,1.3145454545454545
632,807.7,0.537375,1.428e-06,1.298181818181818
633,809.0,0.54375,1.41e-06,1.2818181818181815
634,810.2,0.55025,1.389e-06,1.2627272727272727
635,811.5,0.556625,1.382e-06,1.2563636363636363
636,812.8,0.563,1.36e-06,1.236363636363636
637,814.1,0.569375,1.365e-06,1.2409090909090907
638,815.4,0.57575,1.349e-06,1.2263636363636363
639,816.6,0.58225,1.334e-06,1.2127272727272729
640,817.9,0.588625,1.322e-06,1.2018181818181817
641,819.2,0.595,1.317e-06,1.197272727272727
642,820.5,0.601375,1.306e-06,1.1872727272727273
643,821.8,0.60775,1.29e-06,1.1727272727272726
644,823.0,0.61425,1.283e-06,1.1663636363636365
645,824.3,0.620625,1.292e-06,1.1745454545454546
646,825.6,0.627,1.268e-06,1.1527272727272726
647,826.9,0.633375,1.265e-06,1.15
648,828.2,0.63975,1.246e-06,1.1327272727272726
649,829.4,0.64625,1.255e-06,1.1409090909090909
650,830.7,0.652625,1.247e-06,1.1336363636363636
651,832.0,0.659,1.236e-06,1.1236363636363635
652,833.3,0.665375,1.228e-06,1.1163636363636362
653,834.6,0.671875,1.225e-06,1.1136363636363635
654,835.8,0.67825,1.22e-06,1.109090909090909
655,837.1,0.684625,1.217e-06,1.1063636363636362
656,838.4,0.691,1.208e-06,1.098181818181818
657,839.7,0.697375,1.205e-06,1.0954545454545452
658,841.0,0.703875,1.209e-06,1.0990909090909091
659,842.2,0.71025,1.195e-06,1.0863636363636364
660,843.5,0.716625,1.21e-06,1.1
661,844.8,0.723,1.202e-06,1.0927272727272728
662,846.1,0.729375,1.193e-06,1.0845454545454545
663,847.4,0.735875,1.201e-06,1.0918181818181818
664,848.6,0.74225,1.208e-06,1.098181818181818
665,849.9,0.748625,1.204e-06,1.0945454545454545
666,851.2,0.755,1.195e-06,1.0863636363636364
667,852.5,0.7615,1.205e-06,1.0954545454545452
668,853.8,0.767875,1.2e-06,1.0909090909090908
669,855.0,0.77425,1.204e-06,1.0945454545454545
670,856.3,0.780625,1.205e-06,1.0954545454545452
671,857.6,0.787,1.208e-06,1.098181818181818
672,858.9,0.7935,1.22e-06,1.109090909090909
673,860.2,0.799875,1.209e-06,1.0990909090909091
674,861.4,0.80625,1.207e-06,1.0972727272727272
675,862.7,0.812625,1.211e-06,1.1009090909090906
676,864.0,0.819,1.199e-06,1.09
677,865.3,0.8255,1.207e-06,1.0972727272727272
678,866.6,0.831875,1.196e-06,1.0872727272727274
679,867.8,0.83825,1.194e-06,1.0854545454545452
680,869.1,0.844625,1.202e-06,1.0927272727272728
681,870.4,0.851125,1.196e-06,1.0872727272727274
682,871.7,0.8575,1.195e-06,1.0863636363636364
683,873.0,0.863875,1.198e-06,1.0890909090909089
684,874.2,0.87025,1.2e-06,1.0909090909090908
685,875.5,0.876625,1.215e-06,1.1045454545454545
686,876.8,0.883,1.206e-06,1.0963636363636362
687,878.1,0.8895,1.214e-06,1.1036363636363635
688,879.4,0.895875,1.216e-06,1.1054545454545457
689,880.6,0.90225,1.205e-06,1.0954545454545452
690,881.9,0.908625,1.205e-06,1.0954545454545452
691,883.2,0.915125,1.225e-06,1.1136363636363635
692,884.5,0.9215,1.221e-06,1.11
693,885.8,0.927875,1.223e-06,1.1118181818181818
694,887.0,0.93425,1.219e-06,1.1081818181818182
695,888.3,0.940625,1.222e-06,1.1109090909090908
696,889.6,0.947125,1.22e-06,1.109090909090909
697,890.9,0.9535,1.219e-06,1.1081818181818182
698,892.2,0.959875,1.223e-06,1.1118181818181818
699,893.4,0.96625,1.232e-06,1.12
700,894.7,0.97275,1.238e-06,1.1254545454545453
701,896.0,0.979125,1.23e-06,1.1181818181818182
702,897.3,0.9855,1.221e-06,1.11
703,898.6,0.991875,1.236e-06,1.1236363636363635
704,899.8,0.99825,1.234e-06,1.1218181818181818
705,901.1,1.00475,1.241e-06,1.1281818181818182
706,902.4,1.011125,1.238e-06,1.1254545454545453
707,903.7,1.0175,1.238e-06,1.1254545454545453
708,905.0,1.023875,1.231e-06,1.119090909090909
709,906.2,1.03025,1.223e-06,1.1118181818181818
710,907.5,1.03675,1.238e-06,1.1254545454545453
711,908.8,1.043125,1.239e-06,1.1263636363636362
712,910.1,1.0495,1.232e-06,1.12
713,911.4,1.055875,1.236e-06,1.1236363636363635
714,912.6,1.06225,1.236e-06,1.1236363636363635
715,913.9,1.06875,1.231e-06,1.119090909090909
716,915.2,1.075125,1.243e-06,1.13
717,916.5,1.0815,1.229e-06,1.1172727272727272
718,917.8,1.087875,1.227e-06,1.1154545454545457
719,919.0,1.094375,1.23e-06,1.1181818181818182
720,920.3,1.10075,1.239e-06,1.1263636363636362
721,921.6,1.107125,1.239e-06,1.1263636363636362
722,922.9,1.1135,1.231e-06,1.119090909090909
723,924.2,1.119875,1.236e-06,1.1236363636363635
724,925.4,1.12625,1.235e-06,1.1227272727272728
725,926.7,1.13275,1.242e-06,1.129090909090909
726,928.0,1.139125,1.236e-06,1.1236363636363635
727,929.3,1.1455,1.246e-06,1.1327272727272726
728,930.6,1.151875,1.234e-06,1.1218181818181818
729,931.8,1.158375,1.245e-06,1.1318181818181816
730,933.1,1.16475,1.249e-06,1.1354545454545455
731,934.4,1.171125,1.255e-06,1.1409090909090909
732,935.7,1.1775,1.249e-06,1.1354545454545455
733,937.0,1.183875,1.251e-06,1.137272727272727
734,938.2,1.190375,1.254e-06,1.14
735,939.5,1.19675,1.254e-06,1.14
736,940.8,1.203125,1.256e-06,1.1418181818181816
737,942.1,1.2095,1.253e-06,1.139090909090909
738,943.4,1.215875,1.256e-06,1.1418181818181816
739,944.6,1.222375,1.271e-06,1.1554545454545453
740,945.9,1.22875,1.273e-06,1.157272727272727
741,947.2,1.235125,1.274e-06,1.1581818181818182
742,948.5,1.2415,1.278e-06,1.1618181818181816
743,949.8,1.248,1.283e-06,1.1663636363636365
744,951.0,1.254375,1.294e-06,1.1763636363636365
745,952.3,1.26075,1.28e-06,1.1636363636363636
746,953.6,1.267125,1.301e-06,1.1827272727272726
747,954.9,1.273625,1.305e-06,1.1863636363636365
748,956.2,1.28,1.303e-06,1.1845454545454546
749,957.4,1.286375,1.305e-06,1.1863636363636365
750,958.7,1.29275,1.313e-06,1.1936363636363634
751,960.0,1.299125,1.325e-06,1.2045454545454544
752,961.3,1.3055,1.316e-06,1.1963636363636363
753,962.6,1.312,1.326e-06,1.2054545454545451
754,963.8,1.318375,1.332e-06,1.2109090909090907
755,965.1,1.32475,1.339e-06,1.217272727272727
756,966.4,1.331125,1.348e-06,1.2254545454545454
757,967.7,1.337625,1.345e-06,1.2227272727272729
758,969.0,1.344,1.344e-06,1.2218181818181817
759,970.2,1.350375,1.344e-06,1.2218181818181817
760,971.5,1.35675,1.352e-06,1.2290909090909088
761,972.8,1.363125,1.36e-06,1.236363636363636
762,974.1,1.369625,1.352e-06,1.2290909090909088
763,975.4,1.376,1.347e-06,1.2245454545454544
764,976.6,1.382375,1.345e-06,1.2227272727272729
765,977.9,1.38875,1.356e-06,1.232727272727273
766,979.2,1.395125,1.352e-06,1.2290909090909088
767,980.5,1.401625,1.351e-06,1.228181818181818
768,981.8,1.408,1.346e-06,1.2236363636363634
769,983.0,1.414375,1.34e-06,1.2181818181818185
770,984.3,1.42075,1.339e-06,1.217272727272727
771,985.6,1.42725,1.339e-06,1.217272727272727
772,986.9,1.433625,1.338e-06,1.216363636363636
773,988.2,1.44,1.332e-06,1.2109090909090907
774,989.4,1.446375,1.349e-06,1.2263636363636363
775,990.7,1.45275,1.339e-06,1.217272727272727
776,992.0,1.45925,1.336e-06,1.2145454545454546
777,993.3,1.465625,1.337e-06,1.2154545454545451
778,994.6,1.472,1.336e-06,1.2145454545454546
779,995.8,1.478375,1.349e-06,1.2263636363636363
780,997.1,1.48475,1.351e-06,1.228181818181818
781,998.4,1.49125,1.339e-06,1.217272727272727
782,999.7,1.497625,1.348e-06,1.2254545454545454
783,1001.0,1.504,1.341e-06,1.219090909090909
784,1002.0,1.510375,1.343e-06,1.220909090909091
785,1004.0,1.51675,1.35e-06,1.2272727272727273
786,1005.0,1.52325,1.355e-06,1.2318181818181817
787,1006.0,1.529625,1.356e-06,1.232727272727273
788,1007.0,1.536,1.367e-06,1.242727272727273
789,1009.0,1.542375,1.359e-06,1.2354545454545454
790,1010.0,1.548875,1.362e-06,1.2381818181818185
791,1011.0,1.55525,1.349e-06,1.2263636363636363
792,1012.0,1.561625,1.365e-06,1.2409090909090907
793,1014.0,1.568,1.353e-06,1.23
794,1015.0,1.574375,1.371e-06,1.2463636363636363
795,1016.0,1.580875,1.363e-06,1.239090909090909
796,1018.0,1.58725,1.376e-06,1.250909090909091
797,1019.0,1.593625,1.378e-06,1.2527272727272725
798,1020.0,1.6,1.372e-06,1.247272727272727
799,1021.0,1.606375,1.374e-06,1.249090909090909
800,1023.0,1.612875,1.382e-06,1.2563636363636363
801,1024.0,1.61925,1.373e-06,1.248181818181818
802,1025.0,1.625625,1.379e-06,1.2536363636363634
803,1027.0,1.632,1.381e-06,1.2554545454545454
804,1028.0,1.638375,1.403e-06,1.2754545454545454
805,1029.0,1.644875,1.395e-06,1.268181818181818
806,1030.0,1.65125,1.398e-06,1.2709090909090908
807,1032.0,1.657625,1.402e-06,1.2745454545454546
808,1033.0,1.664,1.404e-06,1.276363636363636
809,1034.0,1.670375,1.399e-06,1.2718181818181815
810,1036.0,1.676875,1.389e-06,1.2627272727272727
811,1037.0,1.683375,1.394e-06,1.267272727272727
812,1038.0,1.689625,1.386e-06,1.2599999999999998
813,1039.0,1.696,1.399e-06,1.2718181818181815
814,1041.0,1.699125,1.232e-06,1.12
815,1042.0,1.69325,1.097e-06,0.9972727272727272
816,1043.0,1.68675,1.039e-06,0.9445454545454544
817,1044.0,1.680375,9.872e-07,0.8974545454545455
818,1046.0,1.674,9.411e-07,0.8555454545454544
819,1047.0,1.667625,9.093e-07,0.8266363636363636
820,1048.0,1.661125,8.773e-07,0.7975454545454544
821,1050.0,1.65475,8.538e-07,0.7761818181818181
822,1051.0,1.648375,8.114e-07,0.7376363636363635
823,1052.0,1.642,7.909e-07,0.719
824,1053.0,1.635625,7.619e-07,0.6926363636363635
825,1055.0,1.629125,7.442e-07,0.6765454545454544
826,1056.0,1.62275,7.277e-07,0.6615454545454545
827,1057.0,1.616375,6.925e-07,0.6295454545454545
828,1059.0,1.61,6.732e-07,0.612
829,1060.0,1.6035,6.559e-07,0.5962727272727273
830,1061.0,1.597125,6.527e-07,0.5933636363636363
831,1062.0,1.59075,6.355e-07,0.5777272727272726
832,1064.0,1.584375,6.147e-07,0.5588181818181818
833,1065.0,1.578,6.151e-07,0.5591818181818182
834,1066.0,1.5715,5.901e-07,0.5364545454545454
835,1068.0,1.565125,5.875e-07,0.5340909090909091
836,1069.0,1.55875,5.652e-07,0.5138181818181818
837,1070.0,1.552375,5.498e-07,0.4998181818181818
838,1071.0,1.546,5.466e-07,0.4969090909090908
839,1073.0,1.5395,5.128e-07,0.4661818181818182
840,1074.0,1.533125,5.13e-07,0.4663636363636363
841,1075.0,1.52675,4.936e-07,0.4487272727272727
842,1076.0,1.520375,5.005e-07,0.455
843,1078.0,1.514,4.72e-07,0.429090909090909
844,1079.0,1.5075,4.767e-07,0.4333636363636363
845,1080.0,1.501125,4.525e-07,0.4113636363636363
846,1082.0,1.49475,4.364e-07,0.3967272727272727
847,1083.0,1.488375,4.232e-07,0.3847272727272726
848,1084.0,1.482,4.303e-07,0.3911818181818181
849,1085.0,1.4755,4.178e-07,0.3798181818181818
850,1087.0,1.469125,3.914e-07,0.3558181818181818
851,1088.0,1.46275,3.725e-07,0.3386363636363636
852,1089.0,1.456375,3.759e-07,0.3417272727272727
853,1091.0,1.449875,3.701e-07,0.3364545454545454
854,1092.0,1.4435,3.529e-07,0.3208181818181818
855,1093.0,1.437125,3.475e-07,0.3159090909090909
856,1094.0,1.43075,3.154e-07,0.2867272727272726
857,1096.0,1.424375,3.044e-07,0.2767272727272727
858,1097.0,1.417875,3.178e-07,0.2889090909090909
859,1098.0,1.4115,3.221e-07,0.2928181818181818
860,1100.0,1.405125,2.945e-07,0.2677272727272727
861,1101.0,1.39875,2.901e-07,0.2637272727272727
862,1102.0,1.392375,3.023e-07,0.2748181818181818
863,1103.0,1.385875,2.77e-07,0.2518181818181818
864,1105.0,1.3795,2.539e-07,0.2308181818181818
865,1106.0,1.373125,2.399e-07,0.2180909090909091
866,1107.0,1.36675,2.286e-07,0.2078181818181818
867,1108.0,1.360375,2.303e-07,0.2093636363636363
868,1110.0,1.353875,2.083e-07,0.1893636363636363
869,1111.0,1.3475,2.154e-07,0.1958181818181818
870,1112.0,1.341125,2.298e-07,0.2089090909090909
871,1114.0,1.33475,2.164e-07,0.1967272727272727
872,1115.0,1.32825,2.044e-07,0.1858181818181818
873,1116.0,1.321875,2.031e-07,0.1846363636363636
874,1117.0,1.3155,1.602e-07,0.1456363636363636
875,1119.0,1.309125,1.585e-07,0.144090909090909
876,1120.0,1.30275,1.592e-07,0.1447272727272727
877,1121.0,1.29625,1.571e-07,0.1428181818181818
878,1123.0,1.289875,1.441e-07,0.131
879,1124.0,1.2835,1.62e-07,0.1472727272727272
880,1125.0,1.277125,1.206e-07,0.1096363636363636
881,1126.0,1.27075,1.227e-07,0.1115454545454545
882,1128.0,1.26425,1.3e-07,0.1181818181818181
883,1129.0,1.257875,1.042e-07,0.0947272727272727
884,1130.0,1.2515,9.704e-08,0.0882181818181818
885,1132.0,1.245125,9.65e-08,0.0877272727272727
886,1133.0,1.23875,9.694e-08,0.0881272727272727
887,1134.0,1.23225,8.437e-08,0.0766999999999999
888,1135.0,1.225875,6.728e-08,0.0611636363636363
889,1137.0,1.2195,1.014e-07,0.0921818181818181
890,1138.0,1.213125,8.69e-08,0.079
891,1139.0,1.20675,7.735e-08,0.0703181818181818
892,1140.0,1.20025,9.175e-08,0.0834090909090909
893,1142.0,1.193875,5.701e-08,0.0518272727272727
894,1143.0,1.1875,4.953e-08,0.0450272727272727
895,1144.0,1.181125,5.094e-08,0.0463090909090909
896,1146.0,1.174625,2.982e-08,0.0271090909090909
897,1147.0,1.16825,4.556e-08,0.0414181818181818
898,1148.0,1.161875,4.612e-08,0.0419272727272727
899,1149.0,1.1555,2.905e-08,0.0264090909090909
900,1151.0,1.149125,3.595e-08,0.0326818181818181
901,1152.0,1.142625,4.245e-08,0.038590909090909
902,1153.0,1.13625,1.191e-08,0.0108272727272727
903,1155.0,1.129875,1.545e-08,0.0140454545454545
904,1156.0,1.1235,1.647e-08,0.0149727272727272
905,1157.0,1.117125,7.593e-09,0.0069027272727272
906,1158.0,1.110625,-6.271e-10,-0.0005700909090909
907,1160.0,1.10425,-3.04e-09,-0.0027636363636363
908,1161.0,1.097875,-1.668e-08,-0.0151636363636363
909,1162.0,1.0915,-1.819e-08,-0.0165363636363636
910,1164.0,1.085,-6.162e-09,-0.0056018181818181
911,1165.0,1.078625,-2.977e-08,-0.0270636363636363
912,1166.0,1.07225,-1.084e-08,-0.0098545454545454
913,1167.0,1.065875,-3.182e-08,-0.0289272727272727
914,1169.0,1.0595,-3.951e-08,-0.0359181818181818
915,1170.0,1.053,-6.056e-08,-0.0550545454545454
916,1171.0,1.046625,-5.365e-08,-0.0487727272727272
917,1172.0,1.04025,-3.838e-08,-0.034890909090909
918,1174.0,1.033875,-4.642e-08,-0.0422
919,1175.0,1.0275,-5.406e-08,-0.0491454545454545
920,1176.0,1.021,-3.897e-08,-0.0354272727272727
921,1178.0,1.014625,-6.19e-08,-0.0562727272727272
922,1179.0,1.00825,-6.645e-08,-0.0604090909090909
923,1180.0,1.001875,-6.535e-08,-0.0594090909090909
924,1181.0,0.995375,-6.578e-08,-0.0597999999999999
925,1183.0,0.989,-7.265e-08,-0.0660454545454545
926,1184.0,0.982625,-8.894e-08,-0.0808545454545454
927,1185.0,0.976125,-8.248e-08,-0.0749818181818181
928,1187.0,0.969875,-7.613e-08,-0.0692090909090909
929,1188.0,0.9635,-8.214e-08,-0.0746727272727272
930,1189.0,0.957,-8.088e-08,-0.0735272727272727
931,1190.0,0.950625,-9.565e-08,-0.0869545454545454
932,1192.0,0.94425,-1.123e-07,-0.1020909090909091
933,1193.0,0.937875,-9.787e-08,-0.0889727272727272
934,1194.0,0.931375,-1.076e-07,-0.0978181818181818
935,1196.0,0.925,-1.041e-07,-0.0946363636363636
936,1197.0,0.918625,-1.208e-07,-0.1098181818181818
937,1198.0,0.91225,-1.245e-07,-0.1131818181818181
938,1199.0,0.905875,-1.208e-07,-0.1098181818181818
939,1201.0,0.899375,-1.352e-07,-0.1229090909090908
940,1202.0,0.893,-1.371e-07,-0.1246363636363636
941,1203.0,0.886625,-1.42e-07,-0.129090909090909
942,1204.0,0.88025,-1.599e-07,-0.1453636363636363
943,1206.0,0.873875,-1.575e-07,-0.1431818181818181
944,1207.0,0.867375,-1.544e-07,-0.1403636363636363
945,1208.0,0.861,-1.818e-07,-0.1652727272727272
946,1210.0,0.854625,-1.849e-07,-0.168090909090909
947,1211.0,0.84825,-1.793e-07,-0.1629999999999999
948,1212.0,0.841875,-1.827e-07,-0.166090909090909
949,1213.0,0.835375,-2.022e-07,-0.1838181818181818
950,1215.0,0.829,-2.073e-07,-0.1884545454545454
951,1216.0,0.822625,-2.002e-07,-0.182
952,1217.0,0.81625,-2.008e-07,-0.1825454545454545
953,1219.0,0.80975,-2.038e-07,-0.1852727272727272
954,1220.0,0.803375,-2.149e-07,-0.1953636363636363
955,1221.0,0.797,-2.278e-07,-0.207090909090909
956,1222.0,0.790625,-2.239e-07,-0.2035454545454545
957,1224.0,0.78425,-2.389e-07,-0.2171818181818181
958,1225.0,0.77775,-2.286e-07,-0.2078181818181818
959,1226.0,0.771375,-2.448e-07,-0.2225454545454545
960,1228.0,0.765,-2.534e-07,-0.2303636363636363
961,1229.0,0.758625,-2.473e-07,-0.2248181818181818
962,1230.0,0.752125,-2.542e-07,-0.231090909090909
963,1231.0,0.74575,-2.526e-07,-0.2296363636363636
964,1233.0,0.739375,-2.434e-07,-0.2212727272727273
965,1234.0,0.733,-2.575e-07,-0.234090909090909
966,1235.0,0.726625,-2.568e-07,-0.2334545454545454
967,1236.0,0.72025,-2.631e-07,-0.2391818181818181
968,1238.0,0.71375,-2.586e-07,-0.235090909090909
969,1239.0,0.707375,-2.798e-07,-0.2543636363636363
970,1240.0,0.701,-2.679e-07,-0.2435454545454545
971,1242.0,0.694625,-2.743e-07,-0.2493636363636363
972,1243.0,0.688125,-2.747e-07,-0.2497272727272727
973,1244.0,0.68175,-2.829e-07,-0.2571818181818182
974,1245.0,0.675375,-2.763e-07,-0.2511818181818182
975,1247.0,0.669,-2.841e-07,-0.2582727272727272
976,1248.0,0.662625,-2.868e-07,-0.2607272727272727
977,1249.0,0.656125,-2.955e-07,-0.2686363636363637
978,1251.0,0.64975,-3.031e-07,-0.2755454545454545
979,1252.0,0.643375,-3.025e-07,-0.2749999999999999
980,1253.0,0.637,-3.194e-07,-0.2903636363636364
981,1254.0,0.6305,-3.298e-07,-0.2998181818181817
982,1256.0,0.624125,-3.367e-07,-0.3060909090909091
983,1257.0,0.61775,-3.389e-07,-0.308090909090909
984,1258.0,0.611375,-3.496e-07,-0.3178181818181818
985,1260.0,0.605,-3.703e-07,-0.3366363636363635
986,1261.0,0.5985,-3.856e-07,-0.3505454545454545
